,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_first_scale,param_frequency,param_model,param_model__l2_regularization,param_model__learning_rate,param_model__loss,param_model__max_bins,param_model__max_depth,param_model__max_features,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_reshape,param_second_scale,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score,nrmse_test,nrmse_train
0,41327.68985557556,0.0,96.69103741645813,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400,0.05,squared_error,32,6,1.0,127,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 6, 'model__max_features': 1.0, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.06794906394609901,0.06794906394609901,0.0,1,0.8152683591720985,0.8152683591720985,0.0,0.9654278512938711,0.4298041889371269
0,20635.63334298134,0.0,64.24805998802185,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100,0.05,squared_error,32,3,0.5,127,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.5, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07503291570133797,0.07503291570133797,0.0,1,0.46712128147153775,0.46712128147153775,0.0,0.9617520908730389,0.7299854235041013
0,16664.64635705948,0.0,59.845335483551025,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",50,0.05,squared_error,32,3,0.5,127,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 50, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.5, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07823314904035283,0.07823314904035283,0.0,1,0.45325209961495794,0.45325209961495794,0.0,0.9600868976085691,0.7394240328695315
0,13003.384955644608,0.0,47.64422273635864,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",50,0.05,squared_error,32,3,0.2,255,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 50, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.2, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07903272932933081,0.07903272932933081,0.0,1,0.45917703854950453,0.45917703854950453,0.0,0.9596703968919065,0.7354066639965234
0,25624.771808862686,0.0,56.03600859642029,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100,0.05,squared_error,32,6,0.2,255,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 6, 'model__max_features': 0.2, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07088564517968554,0.07088564517968554,0.0,1,0.7822914788437552,0.7822914788437552,0.0,0.9639057810908255,0.46659245724319726
0,33111.554589509964,0.0,88.94752478599548,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.05,squared_error,32,6,0.5,255,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 6, 'model__max_features': 0.5, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.06797849504127462,0.06797849504127462,0.0,1,0.6866360314157969,0.6866360314157969,0.0,0.965412608659492,0.5597892179956694
0,33023.173723459244,0.0,108.89669919013977,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400,0.03,squared_error,32,3,1.0,255,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.03, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 1.0, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07571339427255064,0.07571339427255064,0.0,1,0.47560622267390273,0.47560622267390273,0.0,0.9613982555254869,0.7241503830877238
0,25403.51118159294,0.0,76.10085964202881,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400,0.03,squared_error,32,3,1.0,511,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.03, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 1.0, 'model__max_leaf_nodes': 511, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07977552476000205,0.07977552476000205,0.0,1,0.4480708357726316,0.4480708357726316,0.0,0.9592833133334479,0.7429193524383171
0,10068.653742790222,0.0,42.94654726982117,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400,0.05,squared_error,32,3,0.2,255,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.2, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08496007700843822,0.08496007700843822,0.0,1,0.39062169353325793,0.39062169353325793,0.0,0.9565771913398112,0.7806268676305871
0,19268.322251558304,0.0,56.13379383087158,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.05,squared_error,32,6,0.5,127,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 6, 'model__max_features': 0.5, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.06797849504127462,0.06797849504127462,0.0,1,0.6866360314157969,0.6866360314157969,0.0,0.965412608659492,0.5597892179956694
0,27111.050855636597,0.0,63.0523567199707,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400,0.02,squared_error,32,3,0.2,127,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.02, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.2, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08531539095773089,0.08531539095773089,0.0,1,0.38367900193886273,0.38367900193886273,0.0,0.9563914517823071,0.7850611428806914
0,22216.217591524124,0.0,66.6903190612793,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400,0.05,squared_error,32,3,0.2,511,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.2, 'model__max_leaf_nodes': 511, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07605029559025978,0.07605029559025978,0.0,1,0.4597656630414161,0.4597656630414161,0.0,0.9612230253222923,0.7350063516450616
0,36030.33063483238,0.0,85.15708923339844,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",50,0.03,squared_error,32,6,0.5,511,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 50, 'model__learning_rate': 0.03, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 6, 'model__max_features': 0.5, 'model__max_leaf_nodes': 511, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07248351118829843,0.07248351118829843,0.0,1,0.716878523087112,0.716878523087112,0.0,0.9630765747393618,0.5320916057530771
0,18710.153490304947,0.0,46.497260093688965,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100,0.05,squared_error,32,3,1.0,255,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 1.0, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07052824178092432,0.07052824178092432,0.0,1,0.5247238375158084,0.5247238375158084,0.0,0.964091156592091,0.6894027578159168
0,29029.7794649601,0.0,56.32504868507385,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.02,squared_error,32,3,0.2,127,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.02, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.2, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08160240820892928,0.08160240820892928,0.0,1,0.4290509771579405,0.4290509771579405,0.0,0.9583306275973187,0.7556116878675577
0,11931.192301511765,0.0,45.240357875823975,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",50,0.05,squared_error,32,3,0.5,255,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 50, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.5, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07823314904035283,0.07823314904035283,0.0,1,0.45325209961495794,0.45325209961495794,0.0,0.9600868976085691,0.7394240328695315
0,22070.579058408737,0.0,79.4559383392334,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",50,0.05,squared_error,32,3,0.2,127,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 50, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.2, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07697458295215587,0.07697458295215587,0.0,1,0.4326114072317362,0.4326114072317362,0.0,0.9607421178692251,0.7532520114598193
0,14961.47577214241,0.0,47.48121476173401,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100,0.05,squared_error,32,3,0.5,511,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.5, 'model__max_leaf_nodes': 511, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07503291570133797,0.07503291570133797,0.0,1,0.46712128147153775,0.46712128147153775,0.0,0.9617520908730389,0.7299854235041013
0,21248.82869696617,0.0,54.55569005012512,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100,0.03,squared_error,32,3,0.5,511,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.03, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.5, 'model__max_leaf_nodes': 511, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08033343528103509,0.08033343528103509,0.0,1,0.46303957634878445,0.46303957634878445,0.0,0.9589924737551202,0.7327758345164063
0,13583.2126019001,0.0,46.719260454177856,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.05,squared_error,32,3,0.2,127,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.2, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07801685809674974,0.07801685809674974,0.0,1,0.4306454423723024,0.4306454423723024,0.0,0.9601995323385917,0.7545558677975392
0,18800.741686820984,0.0,56.06933116912842,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.05,squared_error,32,6,0.2,255,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 6, 'model__max_features': 0.2, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07235362243103749,0.07235362243103749,0.0,1,0.6621162354415681,0.6621162354415681,0.0,0.9631440066620165,0.5812777000353893
0,35692.168085575104,0.0,84.50953388214111,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.02,squared_error,32,3,0.5,255,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.02, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.5, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08299322658368158,0.08299322658368158,0.0,1,0.4179537456225404,0.4179537456225404,0.0,0.9576047062417344,0.7629195595719509
0,11010.663942337036,0.0,42.134390115737915,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.05,squared_error,32,3,0.2,511,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.2, 'model__max_leaf_nodes': 511, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08077887712777831,0.08077887712777831,0.0,1,0.3831562149922668,0.3831562149922668,0.0,0.9587602009221189,0.7853940316858368
0,31081.535650491714,0.0,79.14420890808105,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400,0.03,squared_error,32,3,0.5,255,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.03, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.5, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07888193621600414,0.07888193621600414,0.0,1,0.46916669202577843,0.46916669202577843,0.0,0.9597489587303525,0.728583082410113
0,10610.182145357132,0.0,44.48432397842407,0.0,passthrough,power_phase_stft,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400,0.05,squared_error,32,3,0.2,127,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_stft at 0x7fdb1d1ef9c0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.2, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08496007700843822,0.08496007700843822,0.0,1,0.39062169353325793,0.39062169353325793,0.0,0.9565771913398112,0.7806268676305871
