,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_first_scale,param_frequency,param_model,param_model__l2_regularization,param_model__learning_rate,param_model__loss,param_model__max_bins,param_model__max_depth,param_model__max_features,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_reshape,param_second_scale,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score,nrmse_test,nrmse_train
0,27939.26203560829,0.0,73.77632212638855,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",800,0.0025,squared_error,63,6,0.5,255,6400,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 800, 'model__learning_rate': 0.0025, 'model__loss': 'squared_error', 'model__max_bins': 63, 'model__max_depth': 6, 'model__max_features': 0.5, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 6400, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07991770353719785,0.07991770353719785,0.0,1,0.16953033620419722,0.16953033620419722,0.0,0.9592092037000073,0.9113010829554647
0,27050.47114777565,0.0,76.80423903465271,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.005,squared_error,63,6,1.0,255,6400,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.005, 'model__loss': 'squared_error', 'model__max_bins': 63, 'model__max_depth': 6, 'model__max_features': 1.0, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 6400, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08555508865782102,0.08555508865782102,0.0,1,0.2343466273144712,0.2343466273144712,0.0,0.9562661299775178,0.8750162128129563
0,15164.188245296478,0.0,29.254461526870728,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.05,squared_error,32,3,0.2,255,800,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.2, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 800, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07967136600787728,0.07967136600787728,0.0,1,0.4818356074980169,0.4818356074980169,0.0,0.959337601677388,0.7198363650872212
0,10523.210975408554,0.0,33.93371820449829,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",50,0.05,squared_error,32,3,0.5,511,400,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 50, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.5, 'model__max_leaf_nodes': 511, 'model__min_samples_leaf': 400, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07931800613370366,0.07931800613370366,0.0,1,0.4830265305503322,0.4830265305503322,0.0,0.9595217526801028,0.7190086713313462
0,13902.51570224762,0.0,49.357903242111206,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.02,squared_error,32,3,0.2,511,800,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.02, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 0.2, 'model__max_leaf_nodes': 511, 'model__min_samples_leaf': 800, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.0869895837824668,0.0869895837824668,0.0,1,0.41647565704823264,0.41647565704823264,0.0,0.9555157854360823,0.7638876507391433
0,7148.679040670395,0.0,18.65773582458496,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100,0.1,squared_error,32,3,1.0,255,200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.1, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 1.0, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07032063649009201,0.07032063649009201,0.0,1,0.5005546257947053,0.5005546257947053,0.0,0.9641988194920734,0.7067144927092515
0,16166.997470617294,0.0,63.9305214881897,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",50,0.02,squared_error,32,3,1.0,511,200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 50, 'model__learning_rate': 0.02, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 1.0, 'model__max_leaf_nodes': 511, 'model__min_samples_leaf': 200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08307371767900673,0.08307371767900673,0.0,1,0.4417399123641057,0.4417399123641057,0.0,0.9575626780117286,0.747168045111603
0,25236.589161157608,0.0,78.33736062049866,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100,0.02,squared_error,32,3,1.0,255,800,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.02, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 3, 'model__max_features': 1.0, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 800, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08269731994154617,0.08269731994154617,0.0,1,0.4597935509689254,0.4597935509689254,0.0,0.9577591973238648,0.7349873801849081
0,11054.048807621002,0.0,31.50278401374817,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.1,squared_error,32,6,0.5,127,400,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.1, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 6, 'model__max_features': 0.5, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 400, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.05965558644088331,0.05965558644088331,0.0,1,0.8952407991766026,0.8952407991766026,0.0,0.9697135729477631,0.32366526045190175
0,30707.893995523453,0.0,104.06555938720703,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400,0.005,squared_error,63,6,1.0,127,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.005, 'model__loss': 'squared_error', 'model__max_bins': 63, 'model__max_depth': 6, 'model__max_features': 1.0, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.0899406781297657,0.0899406781297657,0.0,1,0.31129422153389985,0.31129422153389985,0.0,0.9539702940187573,0.8298829908282854
0,7607.555976390839,0.0,19.885024785995483,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.1,squared_error,32,6,0.2,255,200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.1, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 6, 'model__max_features': 0.2, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.06240854797202189,0.06240854797202189,0.0,1,0.8747182626179575,0.8747182626179575,0.0,0.9682930610243874,0.3539516031635434
0,29108.606343507767,0.0,93.26394605636597,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100,0.0025,squared_error,63,None,1.0,127,6400,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.0025, 'model__loss': 'squared_error', 'model__max_bins': 63, 'model__max_depth': None, 'model__max_features': 1.0, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 6400, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08057385922039695,0.08057385922039695,0.0,1,0.17916567406888162,0.17916567406888162,0.0,0.9588671132016172,0.9059990761204552
0,22970.776414632797,0.0,36.921191930770874,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",50,0.05,squared_error,32,6,0.2,127,200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 50, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 6, 'model__max_features': 0.2, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07397364909842563,0.07397364909842563,0.0,1,0.8839635234526209,0.8839635234526209,0.0,0.9623026295825936,0.34064127252489407
0,6606.36842417717,0.0,22.717005252838135,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",200,0.1,squared_error,32,6,1.0,127,800,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 200, 'model__learning_rate': 0.1, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 6, 'model__max_features': 1.0, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 800, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.059392084328615535,0.059392084328615535,0.0,1,0.8406923443668046,0.8406923443668046,0.0,0.969849429381378,0.39913363129808466
0,14552.421944141388,0.0,32.41366147994995,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400,0.1,squared_error,32,6,0.5,127,400,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.1, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 6, 'model__max_features': 0.5, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 400, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.06042484551835381,0.06042484551835381,0.0,1,0.8843639282866118,0.8843639282866118,0.0,0.9693168493746749,0.3400530424998256
0,21292.229553461075,0.0,48.21188712120056,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400,0.05,squared_error,32,6,0.5,127,200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 6, 'model__max_features': 0.5, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07927871267199549,0.07927871267199549,0.0,1,0.8716182337577552,0.8716182337577552,0.0,0.9595422280066701,0.35830401371216153
0,28370.332633972168,0.0,75.70506978034973,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400,0.0025,squared_error,63,6,1.0,127,6400,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=10000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.0025, 'model__loss': 'squared_error', 'model__max_bins': 63, 'model__max_depth': 6, 'model__max_features': 1.0, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 6400, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07982811786020039,0.07982811786020039,0.0,1,0.17455749507899965,0.17455749507899965,0.0,0.9592559002371576,0.9085386645162661
