,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_first_scale,param_frequency,param_model,param_model__l2_regularization,param_model__learning_rate,param_model__loss,param_model__max_bins,param_model__max_depth,param_model__max_features,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_reshape,param_second_scale,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score,nrmse_test,nrmse_train
0,8227.07443857193,0.0,39.89637637138367,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100.0,0.05,squared_error,32,2,0.1,255,400,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 0.1, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 400, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08317989132952675,0.08317989132952675,0.0,1,0.2974551634200363,0.2974551634200363,0.0,0.9575072368762929,0.8381794775464045
0,6834.873070478439,0.0,24.053457975387573,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100.0,0.05,squared_error,32,2,0.01,255,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 0.01, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08621380024694247,0.08621380024694247,0.0,1,0.24349540531328207,0.24349540531328207,0.0,0.9559216493798315,0.8697727258811453
0,24707.198266744614,0.0,46.925782918930054,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400.0,0.01,squared_error,32,2,0.01,255,100,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.01, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 0.01, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 100, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.0888358908951965,0.0888358908951965,0.0,1,0.22944117196487235,0.22944117196487235,0.0,0.9545491653680305,0.8778148028115769
0,7347.30059671402,0.0,16.827539205551147,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100.0,0.05,squared_error,32,2,1.0,255,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 1.0, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08480641761230734,0.08480641761230734,0.0,1,0.254252897986185,0.254252897986185,0.0,0.9566575052690972,0.863566501211004
0,8404.365166664124,0.0,21.19173812866211,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400.0,0.05,squared_error,32,2,0.01,127,100,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 0.01, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 100, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08575217401371615,0.08575217401371615,0.0,1,0.2890233196761065,0.2890233196761065,0.0,0.9561630749962498,0.8431943312925517
0,17444.14523601532,0.0,61.55193042755127,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100.0,0.02,squared_error,32,2,0.01,255,100,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.02, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 0.01, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 100, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.0876449122495323,0.0876449122495323,0.0,1,0.2700245235544013,0.2700245235544013,0.0,0.9551728051774023,0.8543860230865196
0,8050.8221781253815,0.0,25.302383184432983,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100.0,0.05,squared_error,32,2,0.1,127,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 0.1, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08494295349867198,0.08494295349867198,0.0,1,0.27947734090887044,0.27947734090887044,0.0,0.9565861417046183,0.8488360613752985
0,23973.0529088974,0.0,72.71346998214722,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100.0,0.01,squared_error,32,2,0.1,255,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.01, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 0.1, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08667349631842092,0.08667349631842092,0.0,1,0.25140333179407326,0.25140333179407326,0.0,0.9556811726101855,0.8652148104406944
0,24539.81355190277,0.0,81.95517659187317,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",1.0,0.0025,squared_error,32,2,1.0,255,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 1, 'model__learning_rate': 0.0025, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 1.0, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.0789697974925948,0.0789697974925948,0.0,1,0.15119689909979572,0.15119689909979572,0.0,0.9597031845875084,0.9213051073885373
0,6525.328232049942,0.0,18.57062816619873,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400.0,0.05,squared_error,32,2,1.0,127,400,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 1.0, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 400, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08299228489640509,0.08299228489640509,0.0,1,0.27854827871531374,0.27854827871531374,0.0,0.9576051979305432,0.849383141629669
0,13861.127281188965,0.0,40.62221097946167,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100.0,0.02,squared_error,32,2,1.0,127,1600,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.02, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 1.0, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 1600, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08427001122549505,0.08427001122549505,0.0,1,0.2619018574118567,0.2619018574118567,0.0,0.9569378186562097,0.8591263833616933
0,13650.90206694603,0.0,43.31420707702637,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100.0,0.02,squared_error,32,2,0.1,255,400,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.02, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 0.1, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 400, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08653913235604616,0.08653913235604616,0.0,1,0.25324247584507187,0.25324247584507187,0.0,0.9557514675081351,0.8641513317439996
0,23967.328614473343,0.0,85.04375123977661,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",1.0,0.0025,squared_error,32,2,0.1,255,100,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 1, 'model__learning_rate': 0.0025, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 0.1, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 100, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08099949510657778,0.08099949510657778,0.0,1,0.15130657796342317,0.15130657796342317,0.0,0.9586451402335602,0.9212455818274391
0,10151.271066188812,0.0,32.28711485862732,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",10.0,0.05,squared_error,32,2,0.1,255,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 10, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 0.1, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08479771859171947,0.08479771859171947,0.0,1,0.2858369703177851,0.2858369703177851,0.0,0.9566620518282726,0.8450816704213948
0,6686.944568157196,0.0,13.515761613845825,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",400.0,0.05,squared_error,32,2,0.01,255,400,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 400, 'model__learning_rate': 0.05, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 0.01, 'model__max_leaf_nodes': 255, 'model__min_samples_leaf': 400, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.08559801789897092,0.08559801789897092,0.0,1,0.2600888103330873,0.2600888103330873,0.0,0.9562436834306562,0.8601809051978035
0,24092.093782901764,0.0,39.954633712768555,0.0,passthrough,passthrough,"HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error')",100.0,0.0025,squared_error,32,2,1.0,127,3200,FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>),passthrough,"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=20000,
                              n_iter_no_change=100, random_state=42,
                              scoring='neg_root_mean_squared_error'), 'model__l2_regularization': 100, 'model__learning_rate': 0.0025, 'model__loss': 'squared_error', 'model__max_bins': 32, 'model__max_depth': 2, 'model__max_features': 1.0, 'model__max_leaf_nodes': 127, 'model__min_samples_leaf': 3200, 'reshape': FunctionTransformer(func=<function reshape at 0x7fdb1d1c0360>), 'second_scale': 'passthrough'}",0.07883795196197207,0.07883795196197207,0.0,1,0.15056529843133748,0.15056529843133748,0.0,0.959771872914615,0.9216478186208995
